task id,run #,num clusters,individual,ensemble
359954,0,200,0.6756756756756757,0.6486486486486487
359954,0,100,0.6756756756756757,0.6756756756756757
359954,0,50,0.6756756756756757,0.6756756756756757
359954,0,25,0.6756756756756757,0.6621621621621622
359954,0,10,0.6756756756756757,0.6756756756756757
359954,7,800,0.6756756756756757,0.6756756756756757
359954,7,600,0.6756756756756757,0.6891891891891891
359954,7,400,0.6756756756756757,0.6621621621621622
359954,7,200,0.6756756756756757,0.6756756756756757
359954,7,100,0.6756756756756757,0.6756756756756757
359954,7,50,0.6756756756756757,0.6621621621621622
359954,7,25,0.6756756756756757,0.6486486486486487
359954,7,10,0.6756756756756757,0.6621621621621622
359959,6,800,0.581081081081081,0.581081081081081
359959,6,600,0.581081081081081,0.5675675675675675
359959,6,400,0.581081081081081,0.5675675675675675
359959,6,200,0.581081081081081,0.5540540540540541
359959,6,100,0.581081081081081,0.5878378378378378
359959,6,50,0.581081081081081,0.6081081081081081
359959,6,25,0.581081081081081,0.5878378378378378
359959,6,10,0.581081081081081,0.5878378378378378
2073,16,800,0.6308724832214765,0.7114093959731543
2073,16,600,0.6308724832214765,0.7181208053691275
2073,16,400,0.6308724832214765,0.6912751677852349
2073,16,200,0.6308724832214765,0.7315436241610739
2073,16,100,0.6308724832214765,0.7114093959731543
2073,16,50,0.6308724832214765,0.4429530201342282
2073,16,25,0.6308724832214765,0.6308724832214765
2073,16,10,0.6308724832214765,0.738255033557047
168784,15,800,0.8256410256410256,0.8256410256410256
168784,15,600,0.8256410256410256,0.8307692307692308
168784,15,400,0.8256410256410256,0.8153846153846154
168784,15,200,0.8256410256410256,0.8051282051282052
168784,15,100,0.8256410256410256,0.8051282051282052
168784,15,50,0.8256410256410256,0.8051282051282052
168784,15,25,0.8256410256410256,0.7846153846153846
168784,15,10,0.8256410256410256,0.8
359959,13,800,0.5878378378378378,0.6013513513513513
359959,13,600,0.5878378378378378,0.6013513513513513
359959,13,400,0.5878378378378378,0.6013513513513513
359959,13,200,0.5878378378378378,0.6081081081081081
359959,13,100,0.5878378378378378,0.6013513513513513
359959,13,50,0.5878378378378378,0.6013513513513513
359959,13,25,0.5878378378378378,0.6148648648648649
359959,13,10,0.5878378378378378,0.5945945945945946
359954,2,800,0.6756756756756757,0.6756756756756757
359954,2,600,0.6756756756756757,0.6486486486486487
359954,2,400,0.6756756756756757,0.6756756756756757
359954,2,200,0.6756756756756757,0.6756756756756757
359954,2,100,0.6756756756756757,0.6891891891891891
359954,2,50,0.6756756756756757,0.6621621621621622
359954,2,25,0.6756756756756757,0.6756756756756757
359954,2,10,0.6756756756756757,0.7027027027027027
168784,19,800,0.8307692307692308,0.8358974358974359
168784,19,600,0.8307692307692308,0.841025641025641
168784,19,400,0.8307692307692308,0.8256410256410256
168784,19,200,0.8307692307692308,0.8102564102564103
168784,19,100,0.8307692307692308,0.8307692307692308
168784,19,50,0.8307692307692308,0.8358974358974359
168784,19,25,0.8307692307692308,0.841025641025641
168784,19,10,0.8307692307692308,0.7897435897435897
190146,0,800,0.8705882352941177,0.8588235294117647
190146,0,600,0.8705882352941177,0.8588235294117647
190146,0,400,0.8705882352941177,0.8352941176470589
190146,0,200,0.8705882352941177,0.8117647058823529
190146,0,100,0.8705882352941177,0.8117647058823529
190146,0,50,0.8705882352941177,0.8117647058823529
190146,0,25,0.8705882352941177,0.8117647058823529
190146,0,10,0.8705882352941177,0.8470588235294118
168784,3,800,0.8256410256410256,0.8256410256410256
168784,3,600,0.8256410256410256,0.8256410256410256
